Date,Temperature (°C),Rainfall (mm),Humidity (%),Dengue_Cases
2019-02-02,23.51,146.59,69.67,18
2019-02-03,26.57,105.83,77.35,15
2019-02-04,28.98,131.08,71.38,13
2019-02-05,27.94,134.4,64.85,17
2019-02-06,27.64,143.86,69.47,17
2019-02-07,28.04,115.6,74.2,16
2019-02-08,25.75,150.0,78.61,17
2019-02-09,29.46,148.53,70.61,15
2019-02-10,28.37,141.7,69.3,17
2019-02-11,27.92,120.34,70.87,15
2019-02-12,29.01,99.18,71.14,15
2019-02-13,26.12,159.34,73.61,17
2019-02-14,29.51,153.75,69.15,14
2019-02-15,27.41,126.36,66.13,18
2019-02-16,29.79,110.99,75.51,16
2019-02-17,27.58,131.45,74.52,17
2019-02-18,27.18,143.0,80.61,18
2019-02-19,28.7,99.38,78.73,15
2019-02-20,26.28,153.09,72.1,17
2019-02-21,29.01,116.54,80.36,17
2019-02-22,29.9,133.05,81.87,18
2019-02-23,29.07,126.49,77.82,16
2019-02-24,32.15,134.97,76.84,18
2019-02-25,27.5,114.34,78.31,14
2019-02-26,28.88,143.83,76.45,16
2019-02-27,30.19,105.2,76.28,17
2019-02-28,29.63,162.14,77.06,20
2019-03-01,32.06,135.73,77.77,15
2019-03-02,30.28,112.16,78.24,16
2019-03-03,28.1,145.07,78.93,16
2019-03-04,29.48,141.2,68.48,19
2019-03-05,32.0,147.76,73.53,18
2019-03-06,27.63,123.14,70.8,19
2019-03-07,30.19,179.0,72.86,20
2019-03-08,30.11,151.57,72.03,18
2019-03-09,29.07,170.73,79.78,19
2019-03-10,31.18,140.27,73.28,15
2019-03-11,29.8,125.69,71.09,16
2019-03-12,30.9,119.72,80.07,14
2019-03-13,30.64,168.02,76.31,19
2019-03-14,28.58,150.56,69.26,17
2019-03-15,30.81,148.2,75.25,22
2019-03-16,29.91,136.04,78.57,18
2019-03-17,30.18,152.9,74.11,21
2019-03-18,27.59,136.64,88.02,16
2019-03-19,28.83,122.61,83.2,18
2019-03-20,28.06,128.84,74.65,18
2019-03-21,28.72,128.81,79.58,16
2019-03-22,31.3,120.37,88.11,15
2019-03-23,28.27,140.34,83.92,18
2019-03-24,32.01,161.38,77.79,19
2019-03-25,27.23,176.58,84.44,19
2019-03-26,30.46,183.73,84.7,17
2019-03-27,31.47,139.37,74.4,18
2019-03-28,31.6,136.68,82.66,18
2019-03-29,32.1,154.01,82.33,20
2019-03-30,31.78,189.19,83.39,21
2019-03-31,28.63,172.57,77.18,15
2019-04-01,30.38,121.77,76.95,16
2019-04-02,30.51,173.06,87.46,18
2019-04-03,30.42,133.51,74.5,16
2019-04-04,28.66,171.71,71.05,16
2019-04-05,29.27,173.33,77.55,19
2019-04-06,26.78,166.51,86.3,20
2019-04-07,29.13,129.61,82.2,15
2019-04-08,29.54,163.02,72.0,18
2019-04-09,31.28,153.77,80.21,19
2019-04-10,31.9,162.62,75.11,20
2019-04-11,28.39,147.89,77.75,21
2019-04-12,27.07,163.19,80.34,17
2019-04-13,29.11,128.64,80.75,16
2019-04-14,31.59,157.75,76.41,17
2019-04-15,31.61,153.0,74.34,15
2019-04-16,31.32,165.56,87.52,18
2019-04-17,29.34,158.36,83.59,16
2019-04-18,27.9,123.19,84.41,17
2019-04-19,31.78,126.35,78.28,16
2019-04-20,30.06,130.66,87.48,18
2019-04-21,31.56,155.52,74.12,17
2019-04-22,27.04,108.08,74.57,12
2019-04-23,29.44,139.05,82.25,21
2019-04-24,29.05,175.94,84.42,21
2019-04-25,30.91,162.74,83.34,16
2019-04-26,28.87,155.9,74.03,17
2019-04-27,30.0,140.2,84.88,15
2019-04-28,28.76,100.68,72.69,16
2019-04-29,28.72,156.91,78.87,23
2019-04-30,29.75,176.74,72.71,16
2019-05-01,27.26,120.76,78.96,15
2019-05-02,29.5,163.77,77.69,19
2019-05-03,30.58,114.55,82.11,13
2019-05-04,28.28,109.17,65.04,15
2019-05-05,27.84,145.6,68.13,19
2019-05-06,28.61,120.46,83.6,19
2019-05-07,32.56,134.37,81.22,18
2019-05-08,30.96,146.25,70.3,16
2019-05-09,29.62,130.33,77.05,15
2019-05-10,31.3,156.29,65.48,18
2019-05-11,27.53,134.92,82.39,17
2019-05-12,30.33,102.78,75.66,16
2019-05-13,25.82,147.29,73.21,15
2019-05-14,27.9,147.65,67.89,18
2019-05-15,27.21,138.12,75.65,18
2019-05-16,30.76,147.95,79.25,16
2019-05-17,30.47,138.42,69.52,16
2019-05-18,27.69,143.05,73.63,19
2019-05-19,28.22,132.97,74.18,17
2019-05-20,27.51,128.71,77.04,14
2019-05-21,30.89,164.27,69.36,18
2019-05-22,30.45,135.86,71.95,16
2019-05-23,29.62,133.62,70.59,16
2019-05-24,29.06,96.04,72.69,11
2019-05-25,26.41,122.11,68.46,15
2019-05-26,26.24,111.59,76.32,16
2019-05-27,28.81,146.48,81.08,16
2019-05-28,28.96,118.21,70.35,17
2019-05-29,27.56,140.15,70.16,17
2019-05-30,28.98,147.71,73.46,16
2019-05-31,26.25,117.78,65.6,13
2019-06-01,27.11,137.45,72.81,16
2019-06-02,26.26,131.14,74.56,14
2019-06-03,28.62,113.64,72.09,14
2019-06-04,26.1,108.57,67.54,14
2019-06-05,28.66,156.43,76.07,16
2019-06-06,25.99,113.84,60.37,15
2019-06-07,26.7,132.04,64.49,16
2019-06-08,27.99,131.45,76.23,15
2019-06-09,28.11,151.51,60.81,18
2019-06-10,28.61,118.57,68.22,14
2019-06-11,25.57,118.62,61.88,18
2019-06-12,26.0,90.03,59.22,13
2019-06-13,26.25,92.65,66.99,13
2019-06-14,27.77,68.21,67.41,13
2019-06-15,26.77,114.27,65.76,13
2019-06-16,25.18,86.44,62.29,13
2019-06-17,27.16,116.81,66.94,14
2019-06-18,25.81,126.62,69.72,14
2019-06-19,28.87,99.65,60.55,16
2019-06-20,25.19,93.44,59.01,13
2019-06-21,23.84,102.64,60.09,13
2019-06-22,24.27,127.04,64.18,19
2019-06-23,23.66,109.84,67.73,14
2019-06-24,25.17,115.42,63.55,14
2019-06-25,25.65,93.32,57.02,12
2019-06-26,23.84,112.69,57.26,16
2019-06-27,25.02,76.49,57.72,15
2019-06-28,22.44,112.81,59.37,16
2019-06-29,25.23,86.41,54.11,15
2019-06-30,26.69,100.57,56.11,18
2019-07-01,24.28,114.99,54.3,15
2019-07-02,27.74,92.94,57.59,13
2019-07-03,24.92,111.35,52.84,15
2019-07-04,25.53,105.74,57.61,15
2019-07-05,26.13,89.3,57.69,15
2019-07-06,24.73,108.22,60.82,17
2019-07-07,26.81,119.87,60.7,18
2019-07-08,23.5,96.03,66.22,14
2019-07-09,22.59,82.06,53.29,14
2019-07-10,23.45,97.56,49.81,14
2019-07-11,20.43,97.63,56.34,14
2019-07-12,26.34,122.02,63.04,14
2019-07-13,23.18,97.11,52.3,14
2019-07-14,20.68,80.1,58.63,12
2019-07-15,23.15,79.88,50.99,12
2019-07-16,24.97,113.24,53.41,17
2019-07-17,23.64,74.62,60.62,12
2019-07-18,21.18,71.06,56.47,12
2019-07-19,21.42,50.83,56.11,12
2019-07-20,23.46,56.88,56.56,14
2019-07-21,22.4,112.26,57.88,13
2019-07-22,24.92,98.06,64.45,13
2019-07-23,23.71,83.36,54.35,12
2019-07-24,22.02,79.13,49.78,11
2019-07-25,21.82,97.58,51.89,14
2019-07-26,22.34,88.91,45.66,10
2019-07-27,23.22,107.28,50.49,20
2019-07-28,21.39,90.83,48.87,15
2019-07-29,21.11,76.67,52.81,12
2019-07-30,22.77,81.09,62.56,15
2019-07-31,19.66,70.54,43.19,13
2019-08-01,21.6,47.32,43.67,9
2019-08-02,25.88,86.54,46.24,13
2019-08-03,22.12,70.45,48.12,11
2019-08-04,21.04,64.1,47.66,11
2019-08-05,21.44,52.54,47.13,12
2019-08-06,21.63,83.14,48.99,10
2019-08-07,23.25,51.61,43.0,11
2019-08-08,20.21,62.39,43.65,14
2019-08-09,23.43,101.58,53.26,13
2019-08-10,24.94,62.7,45.85,12
2019-08-11,22.68,41.79,58.6,12
2019-08-12,20.83,78.15,45.78,14
2019-08-13,20.17,47.5,48.85,11
2019-08-14,21.0,34.28,42.04,11
2019-08-15,23.0,71.63,46.35,12
2019-08-16,22.99,67.18,48.44,12
2019-08-17,22.98,83.63,47.25,13
2019-08-18,20.99,41.45,53.34,8
2019-08-19,21.25,47.97,46.25,11
2019-08-20,23.39,44.65,47.82,14
2019-08-21,19.79,45.68,39.99,15
2019-08-22,21.22,40.25,44.6,13
2019-08-23,22.34,8.58,50.7,10
2019-08-24,22.21,74.56,45.71,15
2019-08-25,21.51,68.53,49.06,9
2019-08-26,21.17,89.89,53.7,13
2019-08-27,21.71,51.75,43.44,14
2019-08-28,20.96,58.13,34.45,11
2019-08-29,20.9,32.95,37.53,10
2019-08-30,20.53,82.87,41.75,15
2019-08-31,21.15,28.21,44.93,10
2019-09-01,20.46,49.14,44.08,11
2019-09-02,20.0,85.01,46.06,11
2019-09-03,22.24,45.21,45.76,9
2019-09-04,17.95,56.77,40.61,12
2019-09-05,19.75,1.36,48.81,8
2019-09-06,21.11,95.81,39.27,11
2019-09-07,18.92,81.25,46.6,11
2019-09-08,20.65,75.91,42.13,11
2019-09-09,22.39,70.63,41.91,10
2019-09-10,20.4,19.24,52.78,10
2019-09-11,18.6,48.65,37.37,12
2019-09-12,24.32,43.42,38.57,11
2019-09-13,18.79,69.26,40.85,14
2019-09-14,18.49,32.75,43.8,12
2019-09-15,21.88,76.49,39.04,10
2019-09-16,20.36,0.11,37.87,10
2019-09-17,22.03,49.14,31.63,12
2019-09-18,18.29,83.99,32.48,18
2019-09-19,19.84,54.34,36.48,11
2019-09-20,18.51,37.77,47.17,12
2019-09-21,22.11,40.71,51.21,13
2019-09-22,20.18,20.97,42.35,11
2019-09-23,19.81,84.88,45.16,14
2019-09-24,22.17,48.17,42.44,10
2019-09-25,18.61,91.68,41.88,14
2019-09-26,18.88,92.0,42.72,13
2019-09-27,20.0,48.33,32.68,12
2019-09-28,20.71,51.95,46.09,10
2019-09-29,20.49,69.7,30.0,13
2019-09-30,21.8,41.61,43.48,9
2019-10-01,20.01,17.64,45.44,13
2019-10-02,22.46,74.23,49.4,11
2019-10-03,20.92,1.62,41.58,7
2019-10-04,20.84,61.57,41.83,12
2019-10-05,18.64,34.18,34.96,8
2019-10-06,18.14,48.76,47.21,12
2019-10-07,17.85,25.59,42.35,11
2019-10-08,19.02,49.87,46.32,11
2019-10-09,20.65,67.18,44.17,9
2019-10-10,22.07,71.31,42.99,12
2019-10-11,20.77,74.83,38.35,13
2019-10-12,18.64,25.7,44.35,9
2019-10-13,18.81,50.9,45.95,10
2019-10-14,20.26,49.19,33.4,11
2019-10-15,20.29,68.3,33.9,18
2019-10-16,19.63,53.87,38.49,11
2019-10-17,23.43,66.74,41.7,11
2019-10-18,21.6,57.86,44.34,10
2019-10-19,19.4,74.38,38.49,13
2019-10-20,17.62,35.79,44.16,11
2019-10-21,21.22,38.48,49.72,15
2019-10-22,21.26,61.7,41.1,13
2019-10-23,22.22,47.3,44.02,9
2019-10-24,20.22,47.03,35.2,8
2019-10-25,19.11,84.2,49.87,13
2019-10-26,20.08,76.72,43.73,10
2019-10-27,19.61,34.33,30.0,8
2019-10-28,21.41,36.15,38.11,10
2019-10-29,20.06,79.45,47.11,13
2019-10-30,18.46,48.34,36.89,9
2019-10-31,21.28,59.68,48.19,12
2019-11-01,18.42,51.0,46.64,11
2019-11-02,21.97,60.24,44.75,15
2019-11-03,25.72,44.67,40.01,10
2019-11-04,22.5,44.96,47.13,13
2019-11-05,21.09,33.3,44.41,10
2019-11-06,21.17,61.51,45.38,11
2019-11-07,22.05,81.39,49.71,12
2019-11-08,19.7,77.77,45.43,11
2019-11-09,22.31,100.08,38.21,15
2019-11-10,19.44,63.69,40.17,13
2019-11-11,22.96,72.76,43.66,13
2019-11-12,22.73,95.53,44.85,15
2019-11-13,20.95,94.86,44.21,15
2019-11-14,19.6,69.64,37.7,10
2019-11-15,18.83,75.1,48.2,14
2019-11-16,22.49,73.81,44.64,13
2019-11-17,20.83,25.5,50.65,12
2019-11-18,22.16,36.29,44.27,12
2019-11-19,20.88,77.14,49.32,11
2019-11-20,22.01,100.88,52.51,14
2019-11-21,20.94,39.69,41.36,9
2019-11-22,22.26,75.55,53.13,13
2019-11-23,23.97,67.98,43.01,13
2019-11-24,21.9,90.97,48.37,14
2019-11-25,20.79,62.17,37.24,12
2019-11-26,23.15,75.93,45.09,12
2019-11-27,20.96,59.21,43.75,11
2019-11-28,22.72,30.35,45.32,8
2019-11-29,25.31,72.69,46.69,13
2019-11-30,20.02,112.8,47.55,14
2019-12-01,21.61,93.68,57.38,16
2019-12-02,22.72,112.73,55.21,13
2019-12-03,22.84,81.37,57.31,11
2019-12-04,21.13,86.89,54.23,13
2019-12-05,24.12,78.76,45.51,13
2019-12-06,25.71,75.05,47.25,12
2019-12-07,23.59,83.13,50.83,13
2019-12-08,24.65,74.55,54.24,13
2019-12-09,21.51,27.81,50.6,9
2019-12-10,22.83,96.76,43.07,13
2019-12-11,22.56,115.53,59.89,14
2019-12-12,24.46,57.66,57.18,11
2019-12-13,25.16,75.54,53.88,14
2019-12-14,21.05,95.55,55.54,13
2019-12-15,22.76,74.98,60.54,10
2019-12-16,23.4,75.15,59.39,12
2019-12-17,21.68,81.83,60.6,14
2019-12-18,25.63,87.06,60.62,13
2019-12-19,24.14,92.43,52.23,14
2019-12-20,23.63,91.31,51.33,13
2019-12-21,22.93,118.7,57.91,14
2019-12-22,22.96,102.45,61.41,14
2019-12-23,23.33,101.52,62.84,12
2019-12-24,24.15,72.58,56.84,14
2019-12-25,23.85,117.6,58.37,15
2019-12-26,23.94,97.17,63.24,13
2019-12-27,26.62,97.31,54.28,18
2019-12-28,25.51,115.6,56.27,17
2019-12-29,24.13,108.31,59.17,15
2019-12-30,23.24,81.07,52.86,11
2019-12-31,28.12,114.48,59.86,15
2020-01-01,23.45,122.63,60.45,15
2020-01-02,24.68,117.96,63.36,14
2020-01-03,23.4,70.71,74.5,12
2020-01-04,24.88,65.9,57.94,14
2020-01-05,27.17,75.64,57.87,13
2020-01-06,28.44,150.15,57.37,16
2020-01-07,27.11,108.67,65.07,21
2020-01-08,26.53,97.08,61.07,18
2020-01-09,26.33,88.03,64.66,17
2020-01-10,25.03,115.24,58.33,15
2020-01-11,24.79,122.96,68.81,15
2020-01-12,24.68,111.42,71.07,13
2020-01-13,25.6,132.9,66.88,15
2020-01-14,27.83,84.92,59.55,14
2020-01-15,25.3,127.03,57.76,16
2020-01-16,25.23,120.89,63.74,15
2020-01-17,26.22,123.31,62.49,17
2020-01-18,25.24,88.06,59.21,16
2020-01-19,25.4,104.16,74.82,19
2020-01-20,26.8,111.6,62.19,16
2020-01-21,27.77,135.8,71.58,19
2020-01-22,27.21,113.83,72.06,12
2020-01-23,26.65,113.12,62.56,12
2020-01-24,26.91,124.13,67.16,19
2020-01-25,27.77,116.57,67.44,13
2020-01-26,25.69,152.4,65.36,16
2020-01-27,26.98,103.85,62.21,15
2020-01-28,28.11,117.51,76.01,17
2020-01-29,27.09,137.28,77.23,18
2020-01-30,27.03,128.83,62.78,16
2020-01-31,28.6,106.15,77.24,14
2020-02-01,30.81,147.79,73.1,21
2020-02-02,26.25,120.63,66.73,14
2020-02-03,28.31,149.2,66.74,15
2020-02-04,27.74,118.65,71.92,14
2020-02-05,26.38,141.43,64.1,17
2020-02-06,26.73,172.63,68.18,18
2020-02-07,27.21,138.6,61.95,18
2020-02-08,27.76,144.96,70.24,14
2020-02-09,27.84,142.33,67.37,16
2020-02-10,28.07,138.71,81.2,16
2020-02-11,30.17,140.21,67.73,14
2020-02-12,29.6,143.58,70.81,15
2020-02-13,26.65,107.49,80.36,15
2020-02-14,29.83,128.25,81.43,17
2020-02-15,31.24,93.35,80.04,13
2020-02-16,27.72,161.48,76.35,17
2020-02-17,30.46,156.87,75.74,17
2020-02-18,29.8,131.13,78.89,17
2020-02-19,30.76,167.62,75.39,17
2020-02-20,32.04,139.27,78.27,15
2020-02-21,32.15,145.89,69.33,16
2020-02-22,28.25,127.46,72.59,16
2020-02-23,28.22,111.58,76.58,15
2020-02-24,29.3,157.27,77.46,16
2020-02-25,27.93,153.69,76.55,21
2020-02-26,27.11,168.76,73.82,22
2020-02-27,26.33,126.22,83.46,19
2020-02-28,30.72,145.37,75.49,22
2020-02-29,28.95,152.26,74.02,20
2020-03-01,29.31,137.16,74.85,15
2020-03-02,29.09,160.69,76.69,18
2020-03-03,28.01,158.6,77.77,17
2020-03-04,28.29,124.79,77.34,16
2020-03-05,28.18,164.76,75.58,16
2020-03-06,31.38,131.02,81.32,14
2020-03-07,30.29,152.09,82.0,20
2020-03-08,27.8,124.91,74.0,15
2020-03-09,30.54,136.91,82.46,21
2020-03-10,31.44,159.67,72.38,18
2020-03-11,29.61,157.68,84.52,15
2020-03-12,28.39,133.85,83.36,15
2020-03-13,29.56,142.72,80.36,17
2020-03-14,28.56,148.51,87.84,18
2020-03-15,31.56,176.21,80.21,20
2020-03-16,29.19,89.98,77.06,16
2020-03-17,32.26,164.1,84.86,18
2020-03-18,29.74,127.31,86.57,17
2020-03-19,29.6,154.69,81.25,16
2020-03-20,28.46,163.35,83.06,18
2020-03-21,29.94,135.24,78.24,19
2020-03-22,29.66,152.02,82.29,16
2020-03-23,31.68,159.21,80.75,15
2020-03-24,28.32,199.63,77.1,19
2020-03-25,30.85,140.08,81.21,16
2020-03-26,30.8,159.11,79.47,17
2020-03-27,27.48,172.31,67.1,21
2020-03-28,29.55,179.5,80.66,18
2020-03-29,30.17,157.02,72.46,18
2020-03-30,27.95,181.12,78.58,21
2020-03-31,33.03,151.09,76.71,15
2020-04-01,31.53,144.06,65.04,19
2020-04-02,30.82,165.6,85.19,16
2020-04-03,30.49,170.02,79.27,19
2020-04-04,27.86,133.57,86.53,19
2020-04-05,29.77,151.72,77.1,14
2020-04-06,29.95,148.73,82.29,16
2020-04-07,30.82,136.78,82.47,16
2020-04-08,28.91,119.57,82.44,17
2020-04-09,26.48,152.02,77.05,21
2020-04-10,27.65,158.7,74.57,20
2020-04-11,31.73,160.93,78.63,18
2020-04-12,29.36,107.85,81.37,17
2020-04-13,30.52,144.29,72.52,17
2020-04-14,31.84,158.33,72.28,18
2020-04-15,30.41,147.13,85.98,20
2020-04-16,30.58,113.05,91.01,17
2020-04-17,32.58,187.31,78.46,20
2020-04-18,29.45,147.9,81.32,15
2020-04-19,28.5,175.1,83.51,20
2020-04-20,27.7,132.63,77.27,17
2020-04-21,29.25,189.21,74.54,18
2020-04-22,27.73,161.63,73.67,18
2020-04-23,30.13,108.63,76.9,14
2020-04-24,29.77,150.47,85.24,17
2020-04-25,28.14,152.22,84.4,20
2020-04-26,29.27,157.71,75.83,18
2020-04-27,30.75,153.88,79.56,17
2020-04-28,30.38,156.78,79.07,17
2020-04-29,27.71,158.38,74.09,18
2020-04-30,28.52,141.47,64.03,17
2020-05-01,30.82,130.96,81.89,18
2020-05-02,28.96,149.52,79.11,16
2020-05-03,29.31,124.84,79.46,17
2020-05-04,30.43,113.62,75.82,16
2020-05-05,26.78,132.69,77.02,15
2020-05-06,27.77,133.79,82.74,14
2020-05-07,28.2,154.21,67.99,17
2020-05-08,29.05,137.81,73.35,20
2020-05-09,29.49,151.4,70.96,18
2020-05-10,29.93,170.31,75.67,16
2020-05-11,29.68,123.8,76.74,14
2020-05-12,29.83,171.59,80.84,19
2020-05-13,29.98,130.16,71.64,15
2020-05-14,28.92,139.81,78.92,17
2020-05-15,28.33,109.17,76.57,14
2020-05-16,28.33,125.78,76.62,15
2020-05-17,28.31,137.79,70.4,17
2020-05-18,27.45,101.2,76.83,14
2020-05-19,26.63,138.79,76.89,16
2020-05-20,28.72,138.4,61.94,17
2020-05-21,27.17,135.78,70.94,16
2020-05-22,26.39,123.08,73.21,16
2020-05-23,27.18,140.38,80.07,18
2020-05-24,25.47,131.26,73.31,15
2020-05-25,28.68,127.28,75.97,15
2020-05-26,27.67,109.71,66.7,15
2020-05-27,28.64,86.47,70.29,14
2020-05-28,30.17,142.78,72.01,14
2020-05-29,25.74,97.42,70.53,14
2020-05-30,27.82,120.88,63.52,14
2020-05-31,26.27,151.09,81.51,16
2020-06-01,25.72,123.66,60.41,15
2020-06-02,28.14,88.63,64.05,13
2020-06-03,28.53,86.9,71.25,13
2020-06-04,25.62,123.32,68.73,21
2020-06-05,28.97,127.95,58.83,13
2020-06-06,29.38,131.34,72.91,13
2020-06-07,25.86,148.45,66.04,18
2020-06-08,25.4,142.72,70.11,19
2020-06-09,28.27,138.73,67.62,15
2020-06-10,25.63,138.16,73.66,18
2020-06-11,27.97,119.32,68.18,14
2020-06-12,28.49,72.96,66.73,12
2020-06-13,26.77,154.96,71.57,17
2020-06-14,26.91,132.6,70.99,16
2020-06-15,27.93,115.47,65.94,13
2020-06-16,27.01,117.57,56.11,17
2020-06-17,26.38,133.48,56.84,17
2020-06-18,24.98,105.77,69.93,15
2020-06-19,25.79,125.86,57.77,14
2020-06-20,24.42,67.72,64.13,11
2020-06-21,27.04,81.16,66.45,14
2020-06-22,24.28,96.9,66.12,12
2020-06-23,25.08,102.01,48.2,15
2020-06-24,26.43,124.03,67.26,15
2020-06-25,27.89,117.83,62.67,15
2020-06-26,24.04,119.81,51.82,13
2020-06-27,23.68,119.79,66.56,15
2020-06-28,27.87,98.48,63.27,13
2020-06-29,24.34,102.18,61.37,18
2020-06-30,23.96,84.88,66.62,14
2020-07-01,23.34,91.05,62.62,15
2020-07-02,22.56,93.05,56.76,15
2020-07-03,22.43,112.85,52.52,15
2020-07-04,23.99,91.23,52.88,12
2020-07-05,24.44,119.34,68.78,16
2020-07-06,25.06,114.92,58.79,14
2020-07-07,20.57,83.18,60.99,11
2020-07-08,23.43,74.35,51.96,16
2020-07-09,23.15,102.09,57.03,13
2020-07-10,22.32,68.21,60.25,12
2020-07-11,26.89,114.73,60.36,12
2020-07-12,24.38,106.94,58.32,15
2020-07-13,22.77,125.7,56.01,15
2020-07-14,24.03,107.49,58.56,16
2020-07-15,23.42,105.04,47.61,16
2020-07-16,25.32,105.28,57.96,14
2020-07-17,24.23,105.31,58.08,15
2020-07-18,24.3,74.73,54.73,12
2020-07-19,21.0,94.22,49.91,14
2020-07-20,25.7,81.76,51.81,12
2020-07-21,22.68,92.62,54.9,15
2020-07-22,22.41,49.31,55.9,14
2020-07-23,23.3,95.78,48.95,15
2020-07-24,24.59,86.93,59.88,13
2020-07-25,23.04,103.58,51.3,12
2020-07-26,23.81,42.93,50.45,11
2020-07-27,24.01,45.8,47.41,10
2020-07-28,24.93,87.77,56.58,16
2020-07-29,23.37,64.06,52.43,14
2020-07-30,25.66,57.69,39.31,15
2020-07-31,21.02,108.55,55.97,15
2020-08-01,22.56,57.04,47.34,11
2020-08-02,24.76,109.73,54.72,15
2020-08-03,20.37,87.01,54.01,10
2020-08-04,20.86,54.59,52.39,12
2020-08-05,23.64,94.5,51.34,12
2020-08-06,20.84,104.28,51.35,12
2020-08-07,20.36,57.0,45.05,13
2020-08-08,22.72,52.64,50.72,12
2020-08-09,23.06,81.61,48.12,12
2020-08-10,20.64,49.21,56.62,11
2020-08-11,25.02,74.91,49.57,14
2020-08-12,22.13,79.68,61.37,16
2020-08-13,21.29,64.5,43.75,9
2020-08-14,22.69,89.11,47.35,12
2020-08-15,22.98,40.17,45.83,10
2020-08-16,19.14,104.18,47.54,13
2020-08-17,20.3,65.73,46.8,15
2020-08-18,19.34,73.72,53.62,15
2020-08-19,23.15,91.71,36.99,12
2020-08-20,20.75,55.8,41.18,12
2020-08-21,20.27,91.3,43.1,11
2020-08-22,22.9,80.93,48.04,16
2020-08-23,21.1,92.56,47.23,14
2020-08-24,19.44,80.29,46.19,14
2020-08-25,20.34,28.42,43.28,8
2020-08-26,20.79,76.59,49.56,15
2020-08-27,18.79,44.57,36.61,9
2020-08-28,21.15,69.2,44.3,13
2020-08-29,21.46,67.11,42.37,11
2020-08-30,18.84,64.25,36.35,13
2020-08-31,19.67,63.35,36.92,9
2020-09-01,19.32,69.53,45.41,15
2020-09-02,22.87,63.78,39.09,13
2020-09-03,20.75,41.53,39.36,10
2020-09-04,20.8,60.19,37.91,14
2020-09-05,18.18,72.69,47.67,14
2020-09-06,18.89,20.5,37.66,12
2020-09-07,23.48,59.93,36.42,10
2020-09-08,20.73,62.51,43.75,14
2020-09-09,21.96,21.68,38.0,8
2020-09-10,22.01,56.39,40.45,13
2020-09-11,21.18,22.12,39.72,8
2020-09-12,21.96,71.79,47.02,20
2020-09-13,19.99,50.04,33.24,10
2020-09-14,21.15,77.2,42.3,15
2020-09-15,21.7,42.44,39.45,10
2020-09-16,19.82,56.82,40.49,12
2020-09-17,17.15,58.88,41.64,13
2020-09-18,21.04,58.03,35.06,10
2020-09-19,20.42,84.97,47.87,10
2020-09-20,17.62,22.72,42.43,9
2020-09-21,16.97,50.36,33.35,11
2020-09-22,21.8,62.06,41.85,12
2020-09-23,19.84,65.04,50.92,16
2020-09-24,20.08,62.71,39.54,13
2020-09-25,19.68,76.21,47.32,13
2020-09-26,21.92,49.07,38.48,13
2020-09-27,17.39,52.46,34.67,9
2020-09-28,17.66,25.31,35.91,8
2020-09-29,16.97,86.33,37.65,16
2020-09-30,22.17,59.36,46.93,12
2020-10-01,19.47,53.87,44.29,13
2020-10-02,21.51,84.22,39.15,15
2020-10-03,18.8,99.77,47.98,13
2020-10-04,19.56,55.45,47.66,13
2020-10-05,20.56,67.33,43.24,10
2020-10-06,19.13,35.7,33.3,12
2020-10-07,21.64,30.56,37.78,9
2020-10-08,19.32,49.85,39.34,16
2020-10-09,20.81,59.99,40.57,12
2020-10-10,20.05,48.38,45.9,11
2020-10-11,20.43,56.35,48.42,14
2020-10-12,20.43,70.93,43.22,13
2020-10-13,22.21,43.08,41.2,9
2020-10-14,20.21,67.17,38.97,10
2020-10-15,22.9,87.23,44.67,16
2020-10-16,21.34,82.04,36.94,12
2020-10-17,18.45,71.69,39.37,13
2020-10-18,19.87,36.86,36.5,9
2020-10-19,20.8,0.0,40.82,9
2020-10-20,21.05,50.89,53.3,14
2020-10-21,19.13,37.49,48.65,10
2020-10-22,19.51,70.04,41.93,10
2020-10-23,21.06,8.97,39.36,7
2020-10-24,20.13,65.28,45.29,13
2020-10-25,18.24,19.67,47.03,8
2020-10-26,19.22,53.31,46.78,14
2020-10-27,19.0,77.98,39.74,11
2020-10-28,20.69,34.13,38.49,12
2020-10-29,22.94,71.26,51.2,10
2020-10-30,22.26,39.1,34.62,12
2020-10-31,20.68,72.0,42.65,13
2020-11-01,22.44,45.31,42.57,13
2020-11-02,17.59,43.79,40.29,10
2020-11-03,18.12,25.56,54.36,9
2020-11-04,21.66,67.38,45.21,11
2020-11-05,20.23,90.0,43.88,16
2020-11-06,18.65,31.75,39.95,10
2020-11-07,21.23,63.07,40.07,12
2020-11-08,22.52,48.99,47.17,11
2020-11-09,22.89,58.45,45.56,13
2020-11-10,18.76,46.82,49.66,11
2020-11-11,22.56,103.8,52.57,12
2020-11-12,22.32,70.72,40.94,12
2020-11-13,21.26,76.48,39.56,13
2020-11-14,20.85,84.13,46.1,14
2020-11-15,21.08,48.97,40.74,8
2020-11-16,21.65,51.18,38.81,13
2020-11-17,21.56,67.0,45.35,11
2020-11-18,22.33,64.01,38.4,11
2020-11-19,23.4,91.91,49.57,16
2020-11-20,23.24,65.21,36.3,11
2020-11-21,21.67,78.21,40.29,12
2020-11-22,19.87,65.91,47.63,11
2020-11-23,19.59,36.06,45.16,11
2020-11-24,22.81,104.8,42.9,12
2020-11-25,21.22,51.2,50.55,11
2020-11-26,22.91,49.07,56.36,16
